HH_ZeroBasedRecordID	GENDER	COMBINED AGE	EDUCATION MODEL	MARITAL STATUS	OCCUPATION GROUP V2	CITY NAME	STATE ABBREVIATION	Political Contributor	Religious Contributor	MAIL RESPONDER	Opportunity seeker	DWELLING UNIT SIZE	DWELLING TYPE	Num_Adults in LU	Religious Magazine	Upscale Merch Buyer	General Contributor	General Merch buyer	Gifts and Gadgets Buyer	Gardening Buyer	Gardening Magazinr	Sports Magazine Male	News and finance	fitness magazine	Health Contributor	Male Merch Buyer	Female Orient Magazine	Culinary Magazine	D-I-Yers	Crafts Hobby Buyer	Female Merch buyer	Special Foods Buyer	Family Magazine	CHILDREN: AGE 0-18 VERSION 3	LENGTH OF RESIDENCE	HTZ_CUSTID	HTZ_CITY	HTZ_ZIP	HTZ_STATE	EST HOUSEHOLD INCOME V5	CURRENT_TIER	GPR_ENROLL_DATE	EMAIL_OPTIN	AP_RNTLS	OAP_RNTLS	INS_ANCIL_RNTLS	NONINS_ANCIL_RNTLS	EARNED_PTS	D_RNTLS	ID_RNTLS	NUM_1D_RNTLS	NUM_2D_RNTLS	NUM_3D_RNTLS	NUM_4D_RNTLS	NUM_5D_RNTLS	NUM_GT5D_RNTLS	REVENUE	NUM_RENTALS
119699981	M	E60	52	1M	I1	MURRIETA	CA	0	0	Y	0	A	S	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5N	7	204329643	MURRIETA	92562	CA 	G	RG	5/27/2011	N	1	0	0	0	0	1	0	1	0	0	0	0	0	44.1	1
24201285	F	E47	53	5M	I3	BOWIE	MD	0	0	M	0	A	S	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5Y	10	204329646	BOWIE	20720483217	MD 	G	RG	2/11/2005	N	1	0	1	0	0	0	5	0	0	3	0	1	5	1729.89	5
22529854	M	E44	53	1M	I2	LINCOLN UNIVERSITY	PA	0	0	U	0	A	S	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5Y	17	204329649	LINCOLN UNIVERSITY	19352	PA 	F	FG	6/28/2010	Y	39	0	0	0	10325	3	36	2	6	3	9	15	37	7287.09	39
2238942	F	E44	53	0U	I3	LEXINGTON	MA	0	0	U	0	A	S	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1Y	10	204329654	LEXINGTON	2420	MA 	H	RG	12/11/2012	N	9	0	0	0	371	1	8	1	0	7	1	0	8	931.72	9
99109470	M	E28	53	1M	I3	TOMBALL	TX	1	0	M	0	A	S	2	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	1Y	13	204329655	TOMBALL	773777656	TX 	F	RG	6/28/2003	Y	3	0	0	0	0	1	2	2	0	1	0	0	1	167.22	3
31998789	M	E53	54	1M	I1	RALEIGH	NC	0	0	Y	0	A	S	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5N	17	204329656	RALEIGH	27614832237	NC 	L	FG	9/28/2000	Y	50	3	0	0	0	54	0	16	18	12	4	0	38	8384.48	54
88657461	M	E79	14	5U	K3	NEW ORLEANS	LA	0	0	U	0	G	A	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5N	10	204329677	NEW ORLEANS	70130342091	LA 	L	RG	10/30/2002	N	1	0	0	0	0	1	0	0	0	0	0	0	1	453.6	1
117657855	M	E45	53	1M	I2	ESCONDIDO	CA	0	0	M	0	A	S	3	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	5Y	16	204329680	ESCONDIDO	92029745303	CA 	K	FG	11/24/1999	Y	1	0	0	0	0	1	0	1	0	0	0	0	0	143.39	1
114796403	M	E63	54	1M	I1	SANTA MONICA	CA	0	0	M	0	A	S	3	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	1	0	2	5U	34	204329682	SANTA MONICA	90402313733	CA 	H	RG	11/28/1996	Y	2	0	0	0	0	1	1	0	0	0	0	0	2	308.68	2
42954981	M	E59	13	1M	I1	PENSACOLA	FL	0	0	M	0	A	S	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5N	7	204329683	PENSACOLA	32507	FL 	F	RG	6/16/2011	Y	0	0	0	0	0	0	1	0	0	0	0	0	1	270.25	1
6786735	F	E48	14	0U	I1	MAPLEWOOD	NJ	0	0	M	1	A	S	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5Y	14	204329695	MAPLEWOOD	7040233542	NJ 	J	RG	10/5/2005	Y	7	0	0	0	70	1	8	3	3	2	1	0	6	863.69	9
124447818	M	E69	54	1M	I9	WALNUT CREEK	CA	0	0	M	0	A	S	3	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	5N	34	204329697	WALNUT CREEK	94596616470	CA 	E	RG	4/17/1998	N	2	0	0	0	0	1	1	0	0	0	1	1	2	375.55	2
117169508	F	E76	14	0U	K3	BONITA	CA	0	0	Y	0	A	S	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5U	39	204329706	BONITA	91902242978	CA 	E	RG	12/23/1998		2	1	3	0	0	2	1	0	2	0	0	0	3	733.69	3
33222481	M	E63	13	1M	I1	CHARLOTTE	NC	0	0	M	0	A	S	2	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	5N	29	204329710	CHARLOTTE	28210	NC 	J	RG	10/25/1991	Y	4	0	0	0	275	4	0	0	0	3	0	0	4	1161.93	4
91441880	M	E54	13	1M	I1	FARMINGTON	AR	0	0	Y	0	A	S	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1Y	28	204329720	FARMINGTON	72730301771	AR 	E	FG	11/5/2008	N	48	4	3	0	11887	53	5	3	3	20	21	4	55	12826.4408	58
122894678	M	E55	54	1M	K3	LOS ALTOS	CA	1	0	M	0	A	S	4	0	0	0	2	0	0	0	4	0	3	2	0	1	0	0	0	0	0	1	1Y	15	204329727	LOS ALTOS HILLS	94022262838	CA 	L	PL	12/16/2006	Y	2	0	2	0	1414	1	1	0	1	1	0	0	2	621.28	2
61271106	M	E60	54	5M	I1	SOLON	OH	0	0	U	0	A	S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5U	6	204329735	SOLON	44139	OH 	L	FG	7/1/1992	Y	18	1	0	0	1733	14	5	10	3	3	3	0	9	1756.83	19
76368456	M	E33	54	1M	I2	MINNEAPOLIS	MN	0	0	U	0	A	S	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5U	6	204329748	BROOKLYN PARK	55443	MN 	G	FG	9/2/2008	N	31	0	1	0	2135	3	29	8	13	6	3	0	24	3661.2376	32
122719239	M	I41	53	1M	I6	SALINAS	CA	0	0	Y	0	A	S	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5U	5	204329749	SALINAS	93906	CA 	G	RG	11/16/2010	N	2	0	0	0	275	0	2	1	0	0	0	0	1	234.38	2
3128641	M	I22	51	5S	I8	PROVIDENCE	RI	0	0	U	0	I	A	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5N	0	204329752	PROVIDENCE	2903	RI 	A	PC	11/8/2010	Y	19	34	2	0	2920	53	0	12	11	14	5	0	41	3480.12	53
26980522	M	E64	11	1M	K9	STAFFORD	VA	0	0	U	0	A	S	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1Y	13	204329754	STAFFORD	22554450811	VA 	F	RG	6/22/2008	Y	3	0	0	0	750	3	0	1	0	1	0	1	2	790.91	3
6351748	M	E55	14	5M	K3	NORWALK	CT	0	0	Y	0	A	S	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5N	9	204329763	NORWALK	6854	CT 	L	PL	6/15/2016		10	0	0	0	1460	7	3	0	1	6	1	0	10	2281.72	10
41999614	F	E62	54	5M	K1	THE VILLAGES	FL	0	0	M	0	A	S	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5N	1	204329766	THE VILLAGES	32163	FL 	G	RG	1/1/2013	Y	3	0	0	0	386	3	0	0	0	0	0	1	3	621.99	3
27144315	M	E67	14	0U	K1	HARRISONBURG	VA	0	0	U	0	A	S	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5U	2	204329780	HARRISONBURG	22801	VA 	L	RG	3/25/2000	N	2	0	0	0	275	2	0	0	0	1	0	0	2	317.09	2
556381	F	E42	54	5M	I3	SHREWSBURY	MA	0	0	U	0	A	S	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5Y	2	204329781	SHREWSBURY	1545	MA 	I	RG	8/23/2011	Y	8	8	0	0	1505	11	5	5	3	2	0	0	11	2472.29	16
102648570	M	E57	54	1M	K1	ROUND ROCK	TX	0	0	U	0	A	S	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5U	9	204329782	ROUND ROCK	78681237956	TX 	H	RG	11/20/2009	N	1	0	0	0	0	0	1	0	1	0	0	0	1	103.9	1
111615582	F	E81	51	5U	I9	SANTA FE	NM	0	0	U	0	A	S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5N	11	204329783	SANTA FE	875062107	NM 	G	RG	12/31/2009	N	1	0	0	0	0	1	0	0	0	0	0	0	1	241.2	1
123452491	F	E43	12	0U	K4	SAN FRANCISCO	CA	0	0	Y	0	E	A	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1Y	10	204329792	SAN FRANCISCO	94124285505	CA 	A	FG	8/29/2014	Y	1	25	6	0	250	26	0	1	2	10	3	0	25	2501.35	26
79895540	M	E49	52	1M	I8	MATTESON	IL	0	0	Y	0	A	S	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5Y	9	204329795	MATTESON	60443304538	IL 	F	PC	10/16/2007	Y	89	0	1	0	22450	91	10	46	34	13	5	2	55	10528.49	101
40721361	M	E35	53	1M	I1	MACON	GA	0	0	U	0	A	S	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5Y	6	204329800	MACON	31216	GA 	G	RG	11/11/2011	Y	2	0	0	0	0	1	1	0	1	1	0	0	2	235.57	2
86007828	M	E69	13	1M	K2	REEDS SPRING	MO	1	0	M	0	A	S	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5N	6	204329805	BRANSON WEST	65737	MO 	F	RG	8/29/2004	Y	1	0	0	0	0	1	0	0	0	0	0	1	1	199.75	1
123392007	M	E58	14	5U	I1	SAN FRANCISCO	CA	0	0	M	0	F	A	1	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	5N	6	204329806	SAN FRANCISCO	94121	CA 	B	RG	7/3/2011	Y	1	1	1	0	258	2	0	0	0	0	1	0	2	524.92	2
33456442	M	I26	51	5M	I6	CHARLOTTE	NC	0	0	U	0	A	S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5U	1	204329824	CHARLOTTE	28277	NC 	L	FG	5/6/2000	Y	20	2	1	0	3343	23	0	9	4	2	5	2	14	4648.96	23
63749864	M	E47	14	1M	K1	MARIETTA	OH	0	0	M	0	A	S	3	0	0	0	1	1	0	1	0	0	2	0	0	0	0	3	2	1	0	1	1Y	9	204329827	MARIETTA	45750	OH 	L	RG	1/17/2012	Y	7	4	0	0	1911	7	4	1	3	3	3	0	10	1400.82	11
65138382	M	E50	53	1M	I6	BRISTOL	IN	0	0	M	0	A	S	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	5U	6	204329847	BRISTOL	46507	IN 	F	RG	3/30/1999	Y	6	0	0	0	0	7	0	1	4	2	0	0	6	915.04	7
87671104	M	I34	52	0U	I2	OMAHA	NE	0	0	U	0	A	S	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5U	14	204329849	OMAHA	68136300919	NE 	H	RG	5/30/1996	N	0	0	0	0	0	1	0	0	0	1	0	0	1	193.96	1
111672217	M	E58	52	5M	I2	LOS ALAMOS	NM	0	0	M	0	A	S	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5N	22	204329856	LOS ALAMOS	87544274074	NM 	K	RG	3/19/1996	Y	0	1	0	0	0	1	0	0	1	0	0	0	1	133	1
28730387	F	E57	12	0U	I8	CHARLOTTE COURT HOUSE	VA	0	0	U	0	A	S	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5N	9	204329876	CHARLOTTE COURT HOUSE	239234221	VA 	C	RG	12/5/2012	Y	0	4	4	0	1427	4	0	0	1	1	0	0	4	1064.72	4
31652372	M	I32	53	1M	I2	KNIGHTDALE	NC	0	0	U	0	A	S	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5U	3	204329879	KNIGHTDALE	27545	NC 	H	RG	8/17/2011	Y	1	4	0	0	779	5	0	0	0	0	2	0	5	917.01	5
32623152	M	E67	52	1M	I9	CONCORD	NC	0	0	M	0	A	S	2	0	0	0	1	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	5N	25	204329887	CONCORD	280278803	NC 	F	RG	2/5/1993	Y	3	2	0	0	0	5	0	2	0	3	0	0	3	506.97	5
36947734	M	E56	13	5M	K3	FORT MILL	SC	0	0	U	0	A	S	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5U	2	204329889	TEGA CAY	29708	SC 	F	FG	1/13/1992	Y	40	0	23	0	3097	18	22	22	11	5	2	0	18	3534.86	40
64882510	M	E62	51	1M	K3	MUNSTER	IN	0	1	M	0	A	S	5	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	2	5N	28	204329909	MUNSTER	46321270628	IN 	K	FG	5/28/1999	Y	12	0	0	0	275	12	0	8	3	0	1	0	4	1469.61	12
90858544	M	E46	52	1M	I1	SHERWOOD	AR	0	0	U	0	A	S	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5Y	5	204329918	SHERWOOD	72120	AR 	F	FG	3/23/2014	N	1	0	0	0	106	21	1	19	2	1	0	0	3	656.73	22
23673534	F	E53	12	0U	K8	MANASSAS	VA	0	0	U	0	A	S	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1Y	21	204329919	MANASSAS	20109332844	VA 	H	RG	2/16/2007	Y	3	11	1	0	3338	15	1	0	2	4	3	3	16	2940.31	16
96307344	F	E40	14	5M	I1	GRAPEVINE	TX	0	0	M	0	A	S	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1Y	9	204329923	GRAPEVINE	76051	TX 	G	PC	1/2/2012	Y	39	2	0	0	7348	40	1	6	15	12	8	0	35	5366.79	41
39339950	M	E63	53	1M	I1	ATLANTA	GA	0	0	M	0	A	S	7	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	5N	14	204329924	ATLANTA	30331630400	GA 	H	RG	1/24/2001	Y	2	1	0	0	250	0	3	0	1	2	0	0	3	233.05	3
59181249	M	E41	52	1M	I1	PATASKALA	OH	0	0	U	0	A	S	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5U	12	204329933	PATASKALA	43062965947	OH 	G	RG	4/2/2008	N	3	0	0	0	320	0	3	1	2	0	0	0	2	202	3
87542675	F	E62	52	5U	I8	OMAHA	NE	0	0	M	0	A	S	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5N	9	204329937	OMAHA	68111443004	NE 	A	RG	8/11/2010	Y	1	0	0	0	167	1	0	0	0	1	0	0	1	101.94	1
116182905	M	E43	52	5M	I2	THOUSAND OAKS	CA	0	0	Y	0	A	S	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5Y	9	204329938	THOUSAND OAKS	91362531579	CA 	K	FG	3/4/2007	Y	39	17	0	0	634	37	20	1	4	15	26	0	56	7112.14	57
75110507	M	E55	52	1M	I1	HASTINGS	MN	0	0	Y	0	A	S	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5N	11	204329946	HASTINGS	55033	MN 	K	RG	6/21/2005	N	3	0	0	0	576	3	0	1	0	0	2	0	2	259.77	3
37667292	M	E47	14	1M	I1	CUMMING	GA	0	0	M	0	A	S	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1Y	3	204329947	CUMMING	30041	GA 	H	PC	8/11/2003	Y	5	0	0	0	373	3	2	2	2	0	1	0	3	167.39	5
78643730	M	E49	53	1M	K1	GLENCOE	IL	0	0	Y	0	A	S	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5Y	11	204329951	GLENCOE	60022173695	IL 	L	PC	8/1/1994		8	0	0	0	3482	3	5	1	0	2	1	1	7	7835.7	8
17673149	M	E47	14	1M	I1	GIBSONIA	PA	0	0	M	0	A	S	2	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1Y	12	204329953	GIBSONIA	15044	PA 	H	RG	10/13/1998	Y	4	0	1	0	275	5	0	0	1	0	1	1	5	3709.645	5
86307460	M	E45	14	5M	K1	OLATHE	KS	0	0	U	0	A	S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5Y	8	204329964	OLATHE	66062504457	KS 	J	FG	7/6/2002	Y	37	7	0	0	2354	42	2	13	13	6	5	2	31	3299.89	44
32260640	M	E53	53	1M	I1	GREENVILLE	NC	0	0	Y	0	A	S	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5N	8	204329967	GREENVILLE	27834761310	NC 	H	PC	4/5/2005	Y	107	3	0	0	18796	20	93	12	4	17	67	4	101	15046.808	113
69337564	F	E46	14	0U	I8	HOLT	MI	0	0	M	0	A	S	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5Y	11	204329978	HOLT	48842	MI 	E	RG	7/10/2011	N	12	1	0	0	0	1	12	1	3	3	1	1	12	2089.5812	13
75807133	M	E40	12	5M	I1	MINNETONKA	MN	0	0	U	0	A	S	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1Y	6	204329988	MINNETONKA	55345564861	MN 	C	RG	9/16/2010	Y	5	0	0	0	275	5	0	1	0	0	0	2	4	989.47	5
38629398	M	E69	54	0U	I9	VILLA RICA	GA	0	0	M	0	A	S	7	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	5N	7	204329990	VILLA RICA	30180	GA 	J	RG	6/8/2012	Y	1	0	0	0	0	0	1	0	0	1	0	0	1	171	1
105294411	M	E65	14	1M	I9	SILVERTHORNE	CO	2	0	M	0	A	S	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	3	5N	4	204329998	SILVERTHORNE	804988002	CO 	E	RG	5/4/2000	Y	2	7	0	0	2233	8	1	0	0	2	1	1	9	964.56	9
58102978	M	E33	54	1M	I1	HEBRON	KY	0	0	Y	0	A	S	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	5Y	8	204330003	HEBRON	41048	KY 	L	RG	4/28/2008	Y	0	1	0	0	0	1	0	0	0	1	0	0	1	144.9	1
109413168	F	E39	52	5M	I8	SCOTTSDALE	AZ	0	0	U	0	A	S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1Y	3	204330005	SCOTTSDALE	85255	AZ 	L	PC	7/3/2006	Y	38	4	1	0	4665	34	12	29	11	0	3	0	17	3916.53	46
51307839	M	E59	13	5M	I6	MADISON	AL	0	0	U	0	A	S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5N	10	204330007	MADISON	35758762700	AL 	D	RG	1/9/2008	Y	0	0	1	0	0	0	1	0	1	0	0	0	1	180.28	1
37772397	M	E51	53	0U	I1	LILBURN	GA	0	0	M	0	A	S	3	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	5N	18	204330021	LILBURN	30047760775	GA 	F	RG	3/12/2001	N	33	2	1	0	3162	3	32	2	4	2	23	1	33	4105.14	35
38597414	F	E36	53	5M	I3	AUSTELL	GA	0	0	U	0	A	S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1Y	16	204330024	AUSTELL	30168	GA 	E	RG	9/4/2010	Y	0	1	0	0	0	1	0	0	0	0	1	0	1	150.3	1
13663276	M	E75	54	0U	I9	LONG BEACH	NY	0	0	M	0	A	S	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1Y	13	204330044	LIDO BEACH	11561480424	NY 	H	RG	11/18/2005	Y	1	0	0	0	317	1	0	0	0	0	0	0	1	220.95	1
123667995	M	E60	13	1M	K2	DANVILLE	CA	0	0	Y	0	A	S	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5N	25	204330083	DANVILLE	94506585171	CA 	K	PC	3/16/1999	N	19	2	0	0	31626	21	0	0	0	1	5	0	21	26718.78	21
53111806	M	I47	52	0U	I6	MURFREESBORO	TN	0	0	U	0	A	S	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5U	2	204330084	MURFREESBORO	37129	TN 	D	RG	9/9/2011	Y	3	0	0	0	481	0	3	0	0	1	0	0	3	525	3
103965639	M	I34	52	5M	I6	EL PASO	TX	0	0	U	0	A	S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5Y	1	204330099	EL PASO	79912	TX 	A	RG	10/20/2006	Y	4	0	4	0	0	2	2	0	1	1	1	0	4	3091.6	4
65117635	M	I57	53	0U	I1	MERRILLVILLE	IN	0	0	U	0	A	S	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5Y	3	204330106	MERRILLVILLE	46410	IN 	C	RG	9/12/2010	Y	1	2	1	0	1508	3	1	1	0	0	0	0	3	2143.9344	4
124466967	M	E53	13	5M	K3	WALNUT CREEK	CA	0	0	Y	0	A	S	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5N	25	204330115	WALNUT CREEK	94598	CA 	L	RG	11/4/2010	Y	1	0	1	0	275	0	1	0	0	0	0	0	1	425.71	1
4798622	M	E52	12	1M	I1	ESSEX JUNCTION	VT	0	0	M	0	A	S	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1Y	17	204330127	ESSEX JUNCTION	5452435611	VT 	F	FG	6/8/2000	Y	12	0	0	0	3387	12	0	1	2	3	2	0	11	2463.49	12
75975691	M	E44	14	1M	K3	WAYZATA	MN	0	0	M	1	A	S	4	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	5Y	12	204330134	WAYZATA	55391	MN 	J	RG	7/2/2001	Y	2	0	0	0	0	1	1	0	2	0	0	0	2	189.8	2
94312723	F	I29	53	1M	I4	ROWLETT	TX	0	0	U	0	A	S	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5Y	3	204330136	ROWLETT	75088	TX 	H	RG	3/4/2011	N	4	0	1	0	388	1	4	0	4	0	0	1	5	709.59	5
27884666	M	E51	51	1M	I6	CHESAPEAKE	VA	0	0	U	0	A	S	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1Y	11	204330137	CHESAPEAKE	23322462020	VA 	F	FG	7/27/2011	Y	1	1	0	0	624	2	0	1	0	0	1	0	1	0	2
109487028	M	E76	13	1M	K1	SCOTTSDALE	AZ	1	0	M	2	A	S	2	0	3	0	3	3	0	0	1	0	0	0	1	0	0	0	0	3	1	4	5N	20	204330148	SCOTTSDALE	85262500219	AZ 	B	RG	3/29/1989	Y	3	0	0	0	0	3	0	0	2	0	1	0	3	240	3
97892274	M	E72	53	1M	I9	HOUSTON	TX	0	1	M	0	A	S	3	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	1	5N	35	204330150	HOUSTON	77019341111	TX 	F	FG	3/11/1999	Y	10	13	1	0	275	15	9	5	7	6	2	0	19	4090.81	24
62113423	M	E56	55	1M	I1	WOOSTER	OH	0	0	Y	0	A	S	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1Y	11	204330153	WOOSTER	44691520641	OH 	H	RG	9/29/1998	Y	2	0	1	0	1226	1	2	3	0	0	0	0	0	298.99	3
47210835	F	E51	12	0U	K3	TAMPA	FL	0	0	M	0	A	S	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1Y	22	204330155	TAMPA	336021012	FL 	G	RG	5/10/2001	Y	7	0	0	0	275	7	0	3	2	1	0	0	4	546.11	7
104781889	M	E52	54	1M	I8	DENVER	CO	0	0	M	0	A	S	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5U	18	204330166	DENVER	80207311735	CO 	L	RG	8/14/2014	N	13	0	11	0	1760	6	8	4	5	1	3	0	10	2894.45	14
121326144	M	E57	53	5M	I1	SOMIS	CA	0	0	U	0	A	S	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5N	13	204330186	SOMIS	93066971853	CA 	L	RG	4/29/1999	Y	9	0	0	0	1675	5	5	1	3	2	2	0	9	966.78	10
95261715	M	E55	53	1M	I1	GREENVILLE	TX	0	0	M	0	A	S	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5N	11	204330188	GREENVILLE	75402805902	TX 	H	RG	8/25/1995	N	1	0	0	0	0	0	1	1	0	0	0	0	0	37	1
8031580	M	E55	54	1M	I1	HOLMDEL	NJ	0	0	M	0	A	S	3	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5N	14	204330191	HOLMDEL	7733123309	NJ 	L	RG	8/14/2011	N	8	0	0	0	0	3	5	1	0	3	4	0	7	1287	8
107714590	M	E55	54	1M	I1	PARK CITY	UT	1	0	M	4	A	S	6	0	2	1	4	3	3	1	3	7	9	1	2	0	2	3	0	2	0	4	5N	5	204330195	PARK CITY	84098	UT 	H	RG	9/21/1996	Y	1	0	0	0	0	1	0	0	0	0	0	0	1	156.05	1
24521176	F	E64	12	5M	K3	BETHESDA	MD	0	0	Y	0	A	S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5N	11	204330198	BETHESDA	20817632409	MD 	K	RG	10/8/1999	Y	12	0	0	0	275	11	2	0	5	8	0	0	13	922.5	13
123525789	M	E37	12	5S	I5	PALO ALTO	CA	0	0	U	0	G	A	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5U	4	204330212	PALO ALTO	94301	NY 	L	FG	8/14/2006	Y	35	10	0	0	6084	49	0	16	10	9	5	2	32	5634.1358	49
127766253	F	E85	51	0U	I9	YUBA CITY	CA	0	0	M	0	A	S	3	0	1	0	0	1	0	0	1	0	2	0	1	0	0	0	0	1	0	0	5N	2	204330214	YUBA CITY	95991	CA 	E	RG	1/4/1990	Y	2	0	0	0	495	2	0	0	0	0	0	0	2	390.79	2
48934568	M	E79	54	1M	I9	BRADENTON	FL	0	0	M	0	D	A	4	0	0	0	1	0	0	0	1	4	1	3	0	0	0	0	0	0	0	1	5N	3	204330220	BRADENTON	34212	FL 	A	PL	12/27/2006	N	0	1	0	0	0	1	1	0	1	0	0	0	2	1264.5692	2
